-10.000000 -10.000000 37424.129616
-10.000000 -9.800000 31010.967531
-10.000000 -9.600000 25697.942685
-10.000000 -9.400000 21297.897939
-10.000000 -9.200000 17655.032669
-10.000000 -9.000000 14639.760723
-10.000000 -8.800000 12144.388841
-10.000000 -8.600000 10079.488924
-10.000000 -8.400000 8370.856326
-10.000000 -8.200000 6956.962457
-10.000000 -8.000000 5786.823771
-10.000000 -7.800000 4818.221095
-10.000000 -7.600000 4016.213310
-10.000000 -7.400000 3351.898071
-10.000000 -7.200000 2801.379566
-10.000000 -7.000000 2344.909611
-10.000000 -6.800000 1966.173671
-10.000000 -6.600000 1651.697909
-10.000000 -6.400000 1390.357208
-10.000000 -6.200000 1172.967316
-10.000000 -6.000000 991.947014
-10.000000 -5.800000 841.038514
-10.000000 -5.600000 715.076203
-10.000000 -5.400000 609.795520
-10.000000 -5.200000 521.675101
-10.000000 -5.000000 447.806470
-10.000000 -4.800000 385.786532
-10.000000 -4.600000 333.628917
-10.000000 -4.400000 289.690900
-10.000000 -4.200000 252.613181
-10.000000 -4.000000 221.270280
-10.000000 -3.800000 194.729674
-10.000000 -3.600000 172.218156
-10.000000 -3.400000 153.094130
-10.000000 -3.200000 136.824809
-10.000000 -3.000000 122.967437
-10.000000 -2.800000 111.153842
-10.000000 -2.600000 101.077710
-10.000000 -2.400000 92.484129
-10.000000 -2.200000 85.160971
-10.000000 -2.000000 78.931820
-10.000000 -1.800000 73.650149
-10.000000 -1.600000 69.194555
-10.000000 -1.400000 65.464848
-10.000000 -1.200000 62.378868
-10.000000 -1.000000 59.869904
-10.000000 -0.800000 57.884619
-10.000000 -0.600000 56.381414
-10.000000 -0.400000 55.329164
-10.000000 -0.200000 54.706274
-10.000000 0.000000 54.500042
-10.000000 0.200000 54.706274
-10.000000 0.400000 55.329164
-10.000000 0.600000 56.381414
-10.000000 0.800000 57.884619
-10.000000 1.000000 59.869904
-10.000000 1.200000 62.378868
-10.000000 1.400000 65.464848
-10.000000 1.600000 69.194555
-10.000000 1.800000 73.650149
-10.000000 2.000000 78.931820
-10.000000 2.200000 85.160971
-10.000000 2.400000 92.484129
-10.000000 2.600000 101.077710
-10.000000 2.800000 111.153842
-10.000000 3.000000 122.967437
-10.000000 3.200000 136.824809
-10.000000 3.400000 153.094130
-10.000000 3.600000 172.218156
-10.000000 3.800000 194.729674
-10.000000 4.000000 221.270280
-10.000000 4.200000 252.613181
-10.000000 4.400000 289.690900
-10.000000 4.600000 333.628917
-10.000000 4.800000 385.786532
-10.000000 5.000000 447.806470
-10.000000 5.200000 521.675101
-10.000000 5.400000 609.795520
-10.000000 5.600000 715.076203
-10.000000 5.800000 841.038514
-10.000000 6.000000 991.947014
-10.000000 6.200000 1172.967316
-10.000000 6.400000 1390.357208
-10.000000 6.600000 1651.697909
-10.000000 6.800000 1966.173671
-10.000000 7.000000 2344.909611
-10.000000 7.200000 2801.379566
-10.000000 7.400000 3351.898071
-10.000000 7.600000 4016.213310
-10.000000 7.800000 4818.221095
-10.000000 8.000000 5786.823771
-10.000000 8.200000 6956.962457
-10.000000 8.400000 8370.856326
-10.000000 8.600000 10079.488924
-10.000000 8.800000 12144.388841
-10.000000 9.000000 14639.760723
-10.000000 9.200000 17655.032669
-10.000000 9.400000 21297.897939
-10.000000 9.600000 25697.942685
-10.000000 9.800000 31010.967531
 
-9.880000 -10.000000 33516.398497
-9.880000 -9.800000 27708.997916
-9.880000 -9.600000 22907.805793
-9.880000 -9.400000 18940.059431
-9.880000 -9.200000 15662.191379
-9.880000 -9.000000 12955.002829
-9.880000 -8.800000 10719.613075
-9.880000 -8.600000 8874.064396
-9.880000 -8.400000 7350.479746
-9.880000 -8.200000 6092.686085
-9.880000 -8.000000 5054.229397
-9.880000 -7.800000 4196.718756
-9.880000 -7.600000 3488.446468
-9.880000 -7.400000 2903.239522
-9.880000 -7.200000 2419.504620
-9.880000 -7.000000 2019.434992
-9.880000 -6.800000 1688.352255
-9.880000 -6.600000 1414.160871
-9.880000 -6.400000 1186.896356
-9.880000 -6.200000 998.351489
-9.880000 -6.000000 841.767300
-9.880000 -5.800000 711.577838
-9.880000 -5.600000 603.199511
-9.880000 -5.400000 512.857356
-9.880000 -5.200000 437.441838
-9.880000 -5.000000 374.390911
-9.880000 -4.800000 321.592923
-9.880000 -4.600000 277.306721
-9.880000 -4.400000 240.095953
-9.880000 -4.200000 208.775041
-9.880000 -4.000000 182.364788
-9.880000 -3.800000 160.055895
-9.880000 -3.600000 141.178985
-9.880000 -3.400000 125.179991
-9.880000 -3.200000 111.599929
-9.880000 -3.000000 100.058297
-9.880000 -2.800000 90.239440
-9.880000 -2.600000 81.881347
-9.880000 -2.400000 74.766471
-9.880000 -2.200000 68.714176
-9.880000 -2.000000 63.574559
-9.880000 -1.800000 59.223366
-9.880000 -1.600000 55.557850
-9.880000 -1.400000 52.493370
-9.880000 -1.200000 49.960633
-9.880000 -1.000000 47.903460
-9.880000 -0.800000 46.276994
-9.880000 -0.600000 45.046288
-9.880000 -0.400000 44.185217
-9.880000 -0.200000 43.675668
-9.880000 0.000000 43.506990
-9.880000 0.200000 43.675668
-9.880000 0.400000 44.185217
-9.880000 0.600000 45.046288
-9.880000 0.800000 46.276994
-9.880000 1.000000 47.903460
-9.880000 1.200000 49.960633
-9.880000 1.400000 52.493370
-9.880000 1.600000 55.557850
-9.880000 1.800000 59.223366
-9.880000 2.000000 63.574559
-9.880000 2.200000 68.714176
-9.880000 2.400000 74.766471
-9.880000 2.600000 81.881347
-9.880000 2.800000 90.239440
-9.880000 3.000000 100.058297
-9.880000 3.200000 111.599929
-9.880000 3.400000 125.179991
-9.880000 3.600000 141.178985
-9.880000 3.800000 160.055895
-9.880000 4.000000 182.364788
-9.880000 4.200000 208.775041
-9.880000 4.400000 240.095953
-9.880000 4.600000 277.306721
-9.880000 4.800000 321.592923
-9.880000 5.000000 374.390911
-9.880000 5.200000 437.441838
-9.880000 5.400000 512.857356
-9.880000 5.600000 603.199511
-9.880000 5.800000 711.577838
-9.880000 6.000000 841.767300
-9.880000 6.200000 998.351489
-9.880000 6.400000 1186.896356
-9.880000 6.600000 1414.160871
-9.880000 6.800000 1688.352255
-9.880000 7.000000 2019.434992
