-3.000000 -3.000000 7.615773
-3.000000 -2.940000 7.337464
-3.000000 -2.880000 7.069613
-3.000000 -2.820000 6.811966
-3.000000 -2.760000 6.564266
-3.000000 -2.700000 6.326257
-3.000000 -2.640000 6.097677
-3.000000 -2.580000 5.878265
-3.000000 -2.520000 5.667755
-3.000000 -2.460000 5.465883
-3.000000 -2.400000 5.272382
-3.000000 -2.340000 5.086986
-3.000000 -2.280000 4.909426
-3.000000 -2.220000 4.739438
-3.000000 -2.160000 4.576754
-3.000000 -2.100000 4.421113
-3.000000 -2.040000 4.272254
-3.000000 -1.980000 4.129919
-3.000000 -1.920000 3.993857
-3.000000 -1.860000 3.863821
-3.000000 -1.800000 3.739570
-3.000000 -1.740000 3.620873
-3.000000 -1.680000 3.507504
-3.000000 -1.620000 3.399251
-3.000000 -1.560000 3.295910
-3.000000 -1.500000 3.197289
-3.000000 -1.440000 3.103209
-3.000000 -1.380000 3.013505
-3.000000 -1.320000 2.928025
-3.000000 -1.260000 2.846635
-3.000000 -1.200000 2.769214
-3.000000 -1.140000 2.695657
-3.000000 -1.080000 2.625877
-3.000000 -1.020000 2.559802
-3.000000 -0.960000 2.497379
-3.000000 -0.900000 2.438568
-3.000000 -0.840000 2.383346
-3.000000 -0.780000 2.331705
-3.000000 -0.720000 2.283650
-3.000000 -0.660000 2.239201
-3.000000 -0.600000 2.198385
-3.000000 -0.540000 2.161241
-3.000000 -0.480000 2.127813
-3.000000 -0.420000 2.098151
-3.000000 -0.360000 2.072308
-3.000000 -0.300000 2.050334
-3.000000 -0.240000 2.032279
-3.000000 -0.180000 2.018186
-3.000000 -0.120000 2.008092
-3.000000 -0.060000 2.002025
-3.000000 0.000000 2.000000
-3.000000 0.060000 2.002025
-3.000000 0.120000 2.008092
-3.000000 0.180000 2.018186
-3.000000 0.240000 2.032279
-3.000000 0.300000 2.050334
-3.000000 0.360000 2.072308
-3.000000 0.420000 2.098151
-3.000000 0.480000 2.127813
-3.000000 0.540000 2.161241
-3.000000 0.600000 2.198385
-3.000000 0.660000 2.239201
-3.000000 0.720000 2.283650
-3.000000 0.780000 2.331705
-3.000000 0.840000 2.383346
-3.000000 0.900000 2.438568
-3.000000 0.960000 2.497379
-3.000000 1.020000 2.559802
-3.000000 1.080000 2.625877
-3.000000 1.140000 2.695657
-3.000000 1.200000 2.769214
-3.000000 1.260000 2.846635
-3.000000 1.320000 2.928025
-3.000000 1.380000 3.013505
-3.000000 1.440000 3.103209
-3.000000 1.500000 3.197289
-3.000000 1.560000 3.295910
-3.000000 1.620000 3.399251
-3.000000 1.680000 3.507504
-3.000000 1.740000 3.620873
-3.000000 1.800000 3.739570
-3.000000 1.860000 3.863821
-3.000000 1.920000 3.993857
-3.000000 1.980000 4.129919
-3.000000 2.040000 4.272254
-3.000000 2.100000 4.421113
-3.000000 2.160000 4.576754
-3.000000 2.220000 4.739438
-3.000000 2.280000 4.909426
-3.000000 2.340000 5.086986
-3.000000 2.400000 5.272382
-3.000000 2.460000 5.465883
-3.000000 2.520000 5.667755
-3.000000 2.580000 5.878265
-3.000000 2.640000 6.097677
-3.000000 2.700000 6.326257
-3.000000 2.760000 6.564266
-3.000000 2.820000 6.811966
-3.000000 2.880000 7.069613
-3.000000 2.940000 7.337464
 
-2.960000 -3.000000 7.449514
-2.960000 -2.940000 7.173443
-2.960000 -2.880000 6.907837
-2.960000 -2.820000 6.652440
-2.960000 -2.760000 6.406997
-2.960000 -2.700000 6.171247
-2.960000 -2.640000 5.944928
-2.960000 -2.580000 5.727777
-2.960000 -2.520000 5.519526
-2.960000 -2.460000 5.319909
-2.960000 -2.400000 5.128655
-2.960000 -2.340000 4.945495
-2.960000 -2.280000 4.770158
-2.960000 -2.220000 4.602374
-2.960000 -2.160000 4.441874
-2.960000 -2.100000 4.288391
-2.960000 -2.040000 4.141658
-2.960000 -1.980000 4.001416
-2.960000 -1.920000 3.867406
-2.960000 -1.860000 3.739376
-2.960000 -1.800000 3.617083
-2.960000 -1.740000 3.500287
-2.960000 -1.680000 3.388761
-2.960000 -1.620000 3.282285
-2.960000 -1.560000 3.180651
-2.960000 -1.500000 3.083663
-2.960000 -1.440000 2.991138
-2.960000 -1.380000 2.902906
-2.960000 -1.320000 2.818814
-2.960000 -1.260000 2.738723
-2.960000 -1.200000 2.662510
-2.960000 -1.140000 2.590070
-2.960000 -1.080000 2.521314
-2.960000 -1.020000 2.456172
-2.960000 -0.960000 2.394588
-2.960000 -0.900000 2.336525
-2.960000 -0.840000 2.281965
-2.960000 -0.780000 2.230900
-2.960000 -0.720000 2.183342
-2.960000 -0.660000 2.139313
-2.960000 -0.600000 2.098848
-2.960000 -0.540000 2.061991
-2.960000 -0.480000 2.028795
-2.960000 -0.420000 1.999315
-2.960000 -0.360000 1.973610
-2.960000 -0.300000 1.951740
-2.960000 -0.240000 1.933760
-2.960000 -0.180000 1.919718
-2.960000 -0.120000 1.909657
-2.960000 -0.060000 1.903608
-2.960000 0.000000 1.901589
-2.960000 0.060000 1.903608
-2.960000 0.120000 1.909657
-2.960000 0.180000 1.919718
-2.960000 0.240000 1.933760
-2.960000 0.300000 1.951740
-2.960000 0.360000 1.973610
-2.960000 0.420000 1.999315
-2.960000 0.480000 2.028795
-2.960000 0.540000 2.061991
-2.960000 0.600000 2.098848
-2.960000 0.660000 2.139313
-2.960000 0.720000 2.183342
-2.960000 0.780000 2.230900
-2.960000 0.840000 2.281965
-2.960000 0.900000 2.336525
-2.960000 0.960000 2.394588
-2.960000 1.020000 2.456172
-2.960000 1.080000 2.521314
-2.960000 1.140000 2.590070
-2.960000 1.200000 2.662510
-2.960000 1.260000 2.738723
-2.960000 1.320000 2.818814
-2.960000 1.380000 2.902906
-2.960000 1.440000 2.991138
-2.960000 1.500000 3.083663
-2.960000 1.560000 3.180651
-2.960000 1.620000 3.282285
-2.960000 1.680000 3.388761
-2.960000 1.740000 3.500287
-2.960000 1.800000 3.617083
-2.960000 1.860000 3.739376
-2.960000 1.920000 3.867406
-2.960000 1.980000 4.001416
-2.960000 2.040000 4.141658
-2.960000 2.100000 4.288391
-2.960000 2.160000 4.441874
-2.960000 2.220000 4.602374
-2.960000 2.280000 4.770158
-2.960000 2.340000 4.945495
-2.960000 2.400000 5.128655
-2.960000 2.460000 5.319909
-2.960000 2.520000 5.519526
-2.960000 2.580000 5.727777
-2.960000 2.640000 5.944928
-2.960000 2.700000 6.171247
-2.960000 2.760000 6.406997
-2.960000 2.820000 6.652440
-2.960000 2.880000 6.907837
-2.960000 2.940000 7.173443
 
-2.920000 -3.000000 7.286846
-2.920000 -2.940000 7.012983
-2.920000 -2.880000 6.749593
-2.920000 -2.820000 6.496421
-2.920000 -2.760000 6.253208
-2.920000 -2.700000 6.019694
-2.920000 -2.640000 5.795616
-2.920000 -2.580000 5.580706
-2.920000 -2.520000 5.374697
-2.920000 -2.460000 5.177319
-2.920000 -2.400000 4.988299
-2.920000 -2.340000 4.807365
-2.920000 -2.280000 4.634242
-2.920000 -2.220000 4.468656
-2.920000 -2.160000 4.310335
-2.920000 -2.100000 4.159006
-2.920000 -2.040000 4.014399
-2.920000 -1.980000 3.876249
-2.920000 -1.920000 3.744293
-2.920000 -1.860000 3.618274
-2.920000 -1.800000 3.497942
-2.920000 -1.740000 3.383053
-2.920000 -1.680000 3.273374
-2.920000 -1.620000 3.168681
-2.920000 -1.560000 3.068760
-2.920000 -1.500000 2.973410
-2.920000 -1.440000 2.882445
-2.920000 -1.380000 2.795690
-2.920000 -1.320000 2.712988
-2.920000 -1.260000 2.634198
-2.920000 -1.200000 2.559194
-2.920000 -1.140000 2.487869
-2.920000 -1.080000 2.420134
-2.920000 -1.020000 2.355916
-2.920000 -0.960000 2.295164
-2.920000 -0.900000 2.237841
-2.920000 -0.840000 2.183929
-2.920000 -0.780000 2.133427
-2.920000 -0.720000 2.086349
-2.920000 -0.660000 2.042723
-2.920000 -0.600000 2.002590
-2.920000 -0.540000 1.966001
-2.920000 -0.480000 1.933015
-2.920000 -0.420000 1.903697
-2.920000 -0.360000 1.878112
-2.920000 -0.300000 1.856328
-2.920000 -0.240000 1.838406
-2.920000 -0.180000 1.824404
-2.920000 -0.120000 1.814366
-2.920000 -0.060000 1.808329
-2.920000 0.000000 1.806315
-2.920000 0.060000 1.808329
-2.920000 0.120000 1.814366
-2.920000 0.180000 1.824404
-2.920000 0.240000 1.838406
-2.920000 0.300000 1.856328
-2.920000 0.360000 1.878112
-2.920000 0.420000 1.903697
-2.920000 0.480000 1.933015
-2.920000 0.540000 1.966001
-2.920000 0.600000 2.002590
-2.920000 0.660000 2.042723
-2.920000 0.720000 2.086349
-2.920000 0.780000 2.133427
-2.920000 0.840000 2.183929
-2.920000 0.900000 2.237841
-2.920000 0.960000 2.295164
-2.920000 1.020000 2.355916
-2.920000 1.080000 2.420134
-2.920000 1.140000 2.487869
-2.920000 1.200000 2.559194
-2.920000 1.260000 2.634198
-2.920000 1.320000 2.712988
-2.920000 1.380000 2.795690
-2.920000 1.440000 2.882445
-2.920000 1.500000 2.973410
-2.920000 1.560000 3.068760
-2.920000 1.620000 3.168681
-2.920000 1.680000 3.273374
-2.920000 1.740000 3.383053
-2.920000 1.800000 3.497942
-2.920000 1.860000 3.618274
-2.920000 1.920000 3.744293
-2.920000 1.980000 3.876249
-2.920000 2.040000 4.014399
-2.920000 2.100000 4.159006
-2.920000 2.160000 4.310335
-2.920000 2.220000 4.468656
-2.920000 2.280000 4.634242
-2.920000 2.340000 4.807365
-2.920000 2.400000 4.988299
-2.920000 2.460000 5.177319
-2.920000 2.520000 5.374697
-2.920000 2.580000 5.580706
-2.920000 2.640000 5.795616
-2.920000 2.700000 6.019694
-2.920000 2.760000 6.253208
-2.920000 2.820000 6.496421
-2.920000 2.880000 6.749593
-2.920000 2.940000 7.012983
 
-2.880000 -3.000000 7.127718
-2.880000 -2.940000 6.856032
-2.880000 -2.880000 6.594828
-2.880000 -2.820000 6.343852
-2.880000 -2.760000 6.102844
-2.880000 -2.700000 5.871541
-2.880000 -2.640000 5.649680
-2.880000 -2.580000 5.436992
-2.880000 -2.520000 5.233207
-2.880000 -2.460000 5.038053
-2.880000 -2.400000 4.851253
-2.880000 -2.340000 4.672533
-2.880000 -2.280000 4.501614
-2.880000 -2.220000 4.338220
-2.880000 -2.160000 4.182072
-2.880000 -2.100000 4.032895
-2.880000 -2.040000 3.890413
-2.880000 -1.980000 3.754356
-2.880000 -1.920000 3.624456
-2.880000 -1.860000 3.500451
-2.880000 -1.800000 3.382084
-2.880000 -1.740000 3.269108
-2.880000 -1.680000 3.161282
-2.880000 -1.620000 3.058378
-2.880000 -1.560000 2.960176
-2.880000 -1.500000 2.866471
-2.880000 -1.440000 2.777071
-2.880000 -1.380000 2.691798
-2.880000 -1.320000 2.610490
-2.880000 -1.260000 2.533003
-2.880000 -1.200000 2.459208
-2.880000 -1.140000 2.388998
-2.880000 -1.080000 2.322280
-2.880000 -1.020000 2.258984
-2.880000 -0.960000 2.199056
-2.880000 -0.900000 2.142462
-2.880000 -0.840000 2.089187
-2.880000 -0.780000 2.039233
-2.880000 -0.720000 1.992619
-2.880000 -0.660000 1.949378
-2.880000 -0.600000 1.909557
-2.880000 -0.540000 1.873214
-2.880000 -0.480000 1.840418
-2.880000 -0.420000 1.811239
-2.880000 -0.360000 1.785754
-2.880000 -0.300000 1.764037
-2.880000 -0.240000 1.746158
-2.880000 -0.180000 1.732180
-2.880000 -0.120000 1.722156
-2.880000 -0.060000 1.716125
-2.880000 0.000000 1.714112
-2.880000 0.060000 1.716125
-2.880000 0.120000 1.722156
-2.880000 0.180000 1.732180
-2.880000 0.240000 1.746158
-2.880000 0.300000 1.764037
-2.880000 0.360000 1.785754
-2.880000 0.420000 1.811239
-2.880000 0.480000 1.840418
-2.880000 0.540000 1.873214
-2.880000 0.600000 1.909557
-2.880000 0.660000 1.949378
-2.880000 0.720000 1.992619
-2.880000 0.780000 2.039233
-2.880000 0.840000 2.089187
-2.880000 0.900000 2.142462
-2.880000 0.960000 2.199056
-2.880000 1.020000 2.258984
-2.880000 1.080000 2.322280
-2.880000 1.140000 2.388998
-2.880000 1.200000 2.459208
-2.880000 1.260000 2.533003
-2.880000 1.320000 2.610490
-2.880000 1.380000 2.691798
-2.880000 1.440000 2.777071
-2.880000 1.500000 2.866471
-2.880000 1.560000 2.960176
-2.880000 1.620000 3.058378
-2.880000 1.680000 3.161282
-2.880000 1.740000 3.269108
-2.880000 1.800000 3.382084
-2.880000 1.860000 3.500451
-2.880000 1.920000 3.624456
-2.880000 1.980000 3.754356
-2.880000 2.040000 3.890413
-2.880000 2.100000 4.032895
-2.880000 2.160000 4.182072
-2.880000 2.220000 4.338220
-2.880000 2.280000 4.501614
-2.880000 2.340000 4.672533
-2.880000 2.400000 4.851253
-2.880000 2.460000 5.038053
-2.880000 2.520000 5.233207
-2.880000 2.580000 5.436992
-2.880000 2.640000 5.649680
-2.880000 2.700000 5.871541
-2.880000 2.760000 6.102844
-2.880000 2.820000 6.343852
-2.880000 2.880000 6.594828
-2.880000 2.940000 6.856032
 
-2.840000 -3.000000 6.972078
-2.840000 -2.940000 6.702536
-2.840000 -2.880000 6.443488
-2.840000 -2.820000 6.194678
-2.840000 -2.760000 5.955847
-2.840000 -2.700000 5.726731
-2.840000 -2.640000 5.507064
-2.840000 -2.580000 5.296577
-2.840000 -2.520000 5.094996
-2.840000 -2.460000 4.902048
-2.840000 -2.400000 4.717455
